[DISPLAY]
VER=244
TYPE=1
DATALEN=2
XPARAM=0
YPARAM=1
XRANGE=49999
YRANGE=0
NAME=D:\UCN2009\Mainrun011.csv
XTITLE=x
YTITLE=y

[DATA]
0 0 498
1 0 576
2 0 767
3 0 713
4 0 644
5 0 620
6 0 747
7 0 861
8 0 663
9 0 639
10 0 551
11 0 729
12 0 785
13 0 690
14 0 591
15 0 539
16 0 691
17 0 708
18 0 650
19 0 657
20 0 536
21 0 625
22 0 656
23 0 650
24 0 541
25 0 540
26 0 639
27 0 741
28 0 613
29 0 574
30 0 478
31 0 600
32 0 721
33 0 603
34 0 583
35 0 493
36 0 675
37 0 765
38 0 609
39 0 589
40 0 574
41 0 649
42 0 759
43 0 670
44 0 599
45 0 503
46 0 682
47 0 822
48 0 661
49 0 624
50 0 546
51 0 651
52 0 727
53 0 649
54 0 570
55 0 510
56 0 627
57 0 720
58 0 652
59 0 575
60 0 563
61 0 734
62 0 843
63 0 755
64 0 631
65 0 562
66 0 696
67 0 717
68 0 725
69 0 633
70 0 600
71 0 674
72 0 822
73 0 771
74 0 704
75 0 617
76 0 721
77 0 814
78 0 715
79 0 647
80 0 634
81 0 756
82 0 825
83 0 717
84 0 602
85 0 570
86 0 689
87 0 782
88 0 742
89 0 637
90 0 564
91 0 721
92 0 779
93 0 692
94 0 596
95 0 516
96 0 669
97 0 788
98 0 703
99 0 633
100 0 610
101 0 703
102 0 791
103 0 721
104 0 606
105 0 576
106 0 634
107 0 706
108 0 681
109 0 619
110 0 566
111 0 675
112 0 812
113 0 684
114 0 615
115 0 537
116 0 697
117 0 810
118 0 681
119 0 561
120 0 537
121 0 665
122 0 752
123 0 662
124 0 600
125 0 571
126 0 682
127 0 798
128 0 711
129 0 626
130 0 577
131 0 699
132 0 739
133 0 692
134 0 632
135 0 506
136 0 699
137 0 767
138 0 693
139 0 612
140 0 578
141 0 705
142 0 800
143 0 650
144 0 578
145 0 524
146 0 713
147 0 784
148 0 679
149 0 615
150 0 572
151 0 642
152 0 788
153 0 676
154 0 568
155 0 552
156 0 658
157 0 773
158 0 686
159 0 614
160 0 566
161 0 665
162 0 752
163 0 663
164 0 562
165 0 566
166 0 673
167 0 773
168 0 650
169 0 577
170 0 511
171 0 707
172 0 778
173 0 689
174 0 519
175 0 538
176 0 661
177 0 760
178 0 646
179 0 571
180 0 522
181 0 759
182 0 761
183 0 643
184 0 594
185 0 546
186 0 713
187 0 813
188 0 660
189 0 577
190 0 536
191 0 585
192 0 664
193 0 603
194 0 572
195 0 469
196 0 536
197 0 641
198 0 549
199 0 558
200 0 486
201 0 511
202 0 601
203 0 597
204 0 492
205 0 441
206 0 483
207 0 599
208 0 510
209 0 513
210 0 445
211 0 483
212 0 562
213 0 558
214 0 447
215 0 465
216 0 462
217 0 587
218 0 526
219 0 508
220 0 444
221 0 493
222 0 575
223 0 502
224 0 495
225 0 435
226 0 482
227 0 541
228 0 556
229 0 482
230 0 448
231 0 441
232 0 546
233 0 494
234 0 440
235 0 410
236 0 465
237 0 562
238 0 505
239 0 480
240 0 428
241 0 524
242 0 556
243 0 516
244 0 499
245 0 439
246 0 479
247 0 555
248 0 535
249 0 495
250 0 432
251 0 516
252 0 610
253 0 561
254 0 462
255 0 448
256 0 500
257 0 623
258 0 554
259 0 487
260 0 421
261 0 534
262 0 573
263 0 534
264 0 481
265 0 461
266 0 480
267 0 556
268 0 507
269 0 465
270 0 454
271 0 535
272 0 648
273 0 576
274 0 512
275 0 507
276 0 595
277 0 717
278 0 628
279 0 545
280 0 507
281 0 627
282 0 767
283 0 632
284 0 557
285 0 531
286 0 692
287 0 810
288 0 682
289 0 587
290 0 531
291 0 669
292 0 756
293 0 607
294 0 569
295 0 554
296 0 667
297 0 710
298 0 629
299 0 591
300 0 511
301 0 620
302 0 715
303 0 615
304 0 575
305 0 531
306 0 687
307 0 793
308 0 662
309 0 573
310 0 548
311 0 665
312 0 847
313 0 766
314 0 677
315 0 660
316 0 756
317 0 786
318 0 723
319 0 660
320 0 577
321 0 675
322 0 812
323 0 693
324 0 512
