[DISPLAY]
VER=244
TYPE=1
DATALEN=2
XPARAM=0
YPARAM=1
XRANGE=79999
YRANGE=0
NAME=D:\UCN2009\GVMrun004.csv
XTITLE=x
YTITLE=y

[DATA]
0 0 1
1 0 3
2 0 1
6 0 1
8 0 2
10 0 1
11 0 1
13 0 1
14 0 2
16 0 1
25 0 5
29 0 1
31 0 1
32 0 1
34 0 1
38 0 2
44 0 1
45 0 1
47 0 1
50 0 1
51 0 2
53 0 1
54 0 1
55 0 1
58 0 1
60 0 1
63 0 1
64 0 1
66 0 1
67 0 1
68 0 1
69 0 1
72 0 1
73 0 1
76 0 1
81 0 2
85 0 2
87 0 2
88 0 1
91 0 1
93 0 2
94 0 2
95 0 2
96 0 3
98 0 1
99 0 1
103 0 1
104 0 1
105 0 1
106 0 1
108 0 2
109 0 2
110 0 1
114 0 1
117 0 1
119 0 1
120 0 1
122 0 1
123 0 2
126 0 1
129 0 1
130 0 1
132 0 1
137 0 1
140 0 1
142 0 1
143 0 1
145 0 1
146 0 1
151 0 1
152 0 1
153 0 1
154 0 1
155 0 4
161 0 1
162 0 1
163 0 3
164 0 1
166 0 1
170 0 2
173 0 1
174 0 1
175 0 3
177 0 2
179 0 1
180 0 2
181 0 1
182 0 1
187 0 1
191 0 2
193 0 1
194 0 1
197 0 1
204 0 1
207 0 1
208 0 1
211 0 1
216 0 1
217 0 1
220 0 1
226 0 1
228 0 1
230 0 1
231 0 1
233 0 1
234 0 1
237 0 1
240 0 1
244 0 1
245 0 2
249 0 1
250 0 3
251 0 1
252 0 2
254 0 1
255 0 1
259 0 2
260 0 3
261 0 1
262 0 1
263 0 1
264 0 3
266 0 1
267 0 1
269 0 1
270 0 1
271 0 1
274 0 1
275 0 4
276 0 4
277 0 7
278 0 1
279 0 5
280 0 3
281 0 1
282 0 4
283 0 5
284 0 4
285 0 4
286 0 10
287 0 5
288 0 5
289 0 3
290 0 6
291 0 5
292 0 6
293 0 5
294 0 3
295 0 3
296 0 3
297 0 6
298 0 5
299 0 3
300 0 4
301 0 6
302 0 3
303 0 9
304 0 6
305 0 2
306 0 4
307 0 4
308 0 4
309 0 4
